,Time,FSC-A,SSC-A,BL1-A,BL2-A,BL3-A,BL4-A,VL4-A,VL3-A,VL2-A,VL1-A,FSC-H,SSC-H,BL1-H,BL2-H,BL3-H,BL4-H,VL4-H,VL3-H,VL2-H,VL1-H,FSC-W,SSC-W,BL1-W,BL2-W,BL3-W,BL4-W,VL4-W,VL3-W,VL2-W,VL1-W
238,9515.0,17443.0,17250.0,858596.0,312050.0,4364.0,319.0,2006.0,18662.0,165705.0,-420.0,13170.0,14553.0,675587.0,237785.0,3015.0,443.0,1780.0,15181.0,138195.0,505.0,162.0,45.0,511.0,352.0,34.0,0.0,17.0,45.0,259.0,0.0
239,9532.0,559.0,204.0,2400.0,985.0,-4.0,63.0,12.0,-60.0,440.0,379.0,1393.0,210.0,2291.0,784.0,26.0,69.0,69.0,49.0,635.0,282.0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,9617.0,103702.0,95774.0,1048575.0,1048575.0,24436.0,3050.0,12794.0,105295.0,987931.0,3193.0,14047.0,14564.0,682492.0,243623.0,3376.0,399.0,1913.0,15241.0,141347.0,570.0,1023.0,263.0,1023.0,1023.0,185.0,0.0,96.0,262.0,1023.0,0.0
241,9646.0,46548.0,90921.0,1048575.0,1048575.0,20601.0,2346.0,9159.0,87809.0,816959.0,7.0,13999.0,14393.0,689215.0,241222.0,2974.0,439.0,1711.0,15070.0,143121.0,437.0,674.0,264.0,1023.0,1023.0,155.0,0.0,71.0,222.0,1023.0,0.0
242,9717.0,128226.0,174280.0,1048575.0,1048575.0,44020.0,5649.0,21390.0,191233.0,1048575.0,-1660.0,14582.0,14548.0,683695.0,240832.0,3524.0,532.0,1870.0,15232.0,140803.0,407.0,1023.0,487.0,1023.0,1023.0,327.0,0.0,168.0,479.0,1023.0,0.0
243,9718.0,865.0,63.0,323.0,227.0,-2.0,-6.0,27.0,61.0,594.0,117.0,1268.0,56.0,325.0,268.0,94.0,35.0,76.0,81.0,361.0,149.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,9718.0,28649.0,15518.0,841399.0,301519.0,4249.0,394.0,2040.0,17921.0,165957.0,-198.0,12251.0,14374.0,672242.0,232738.0,3375.0,270.0,1524.0,14478.0,138712.0,398.0,259.0,43.0,502.0,342.0,31.0,0.0,15.0,45.0,263.0,0.0
245,9765.0,5733.0,15968.0,858882.0,312180.0,4354.0,963.0,2925.0,17829.0,167382.0,-327.0,12139.0,13894.0,679162.0,236728.0,3124.0,395.0,1688.0,14471.0,140436.0,267.0,104.0,45.0,513.0,376.0,32.0,0.0,18.0,48.0,259.0,0.0
246,9825.0,-1008.0,50.0,378.0,180.0,7.0,33.0,31.0,107.0,227.0,-72.0,767.0,85.0,428.0,194.0,62.0,60.0,79.0,129.0,219.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,9825.0,-7898.0,16551.0,869569.0,322135.0,4205.0,586.0,2429.0,18938.0,171957.0,471.0,12113.0,13936.0,680851.0,243640.0,2686.0,500.0,1758.0,14748.0,141619.0,480.0,83.0,46.0,511.0,361.0,31.0,0.0,21.0,45.0,273.0,0.0
248,9859.0,18746.0,18037.0,903816.0,328849.0,3194.0,744.0,2921.0,18873.0,178561.0,-627.0,12641.0,13550.0,655285.0,232376.0,2360.0,295.0,1820.0,13910.0,136185.0,324.0,250.0,65.0,696.0,438.0,26.0,0.0,17.0,57.0,295.0,0.0
249,9874.0,100031.0,14939.0,837709.0,305454.0,3818.0,429.0,2889.0,17161.0,162816.0,-89.0,16574.0,13620.0,679461.0,241475.0,2632.0,258.0,1784.0,14530.0,139275.0,356.0,701.0,44.0,503.0,352.0,29.0,0.0,18.0,41.0,254.0,0.0
250,9882.0,-315.0,-68.0,545.0,52.0,-20.0,20.0,42.0,-24.0,194.0,-48.0,1080.0,62.0,345.0,330.0,42.0,71.0,93.0,103.0,304.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,9882.0,19854.0,16002.0,861027.0,314626.0,4099.0,829.0,2606.0,17616.0,166412.0,751.0,12760.0,14104.0,681655.0,241271.0,2863.0,398.0,1642.0,14188.0,139234.0,346.0,194.0,45.0,506.0,360.0,31.0,0.0,17.0,44.0,255.0,0.0
252,9901.0,16366.0,32059.0,1048575.0,607513.0,9022.0,713.0,4979.0,33466.0,324698.0,609.0,13058.0,14229.0,691265.0,243118.0,3129.0,344.0,1732.0,14388.0,140167.0,376.0,290.0,87.0,989.0,681.0,61.0,0.0,34.0,84.0,529.0,0.0
253,9934.0,11959.0,15742.0,860584.0,311178.0,5230.0,823.0,2270.0,18210.0,168102.0,492.0,12428.0,14205.0,687404.0,241261.0,3518.0,329.0,1544.0,15535.0,142211.0,401.0,147.0,44.0,512.0,346.0,32.0,0.0,15.0,44.0,259.0,0.0
254,9979.0,88283.0,63095.0,1048575.0,1048575.0,16328.0,2325.0,7712.0,71316.0,659368.0,756.0,14980.0,14389.0,686281.0,242834.0,2999.0,448.0,2256.0,15104.0,141391.0,516.0,930.0,173.0,1023.0,1023.0,119.0,0.0,64.0,177.0,1023.0,0.0
255,9982.0,18342.0,15397.0,837856.0,303082.0,4322.0,661.0,2048.0,17498.0,159952.0,-622.0,12690.0,13959.0,683020.0,242001.0,2889.0,434.0,1680.0,14133.0,136825.0,308.0,230.0,43.0,511.0,337.0,33.0,0.0,15.0,44.0,258.0,0.0
256,9986.0,1823.0,27.0,452.0,118.0,17.0,61.0,3.0,132.0,246.0,-65.0,1238.0,122.0,368.0,219.0,86.0,70.0,48.0,95.0,278.0,76.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,10060.0,91721.0,62873.0,1048575.0,1048575.0,15680.0,2351.0,7780.0,70263.0,656398.0,-517.0,14262.0,14192.0,679340.0,243176.0,2889.0,368.0,1695.0,15110.0,140900.0,551.0,938.0,173.0,1023.0,1023.0,119.0,0.0,63.0,176.0,1023.0,0.0
258,10327.0,309138.0,334937.0,1048575.0,1048575.0,89864.0,10311.0,39574.0,367928.0,1048575.0,-1983.0,15480.0,14998.0,692821.0,246742.0,3782.0,563.0,1929.0,15681.0,144642.0,546.0,1023.0,926.0,1023.0,1023.0,645.0,0.0,338.0,928.0,1023.0,0.0
259,10343.0,-65536.0,30633.0,1048575.0,611012.0,8499.0,948.0,3653.0,35615.0,325437.0,737.0,12877.0,13772.0,683170.0,239938.0,3281.0,322.0,1708.0,14818.0,138693.0,311.0,157.0,86.0,999.0,722.0,58.0,0.0,28.0,87.0,512.0,0.0
260,10379.0,56285.0,63487.0,1048575.0,1048575.0,16986.0,2069.0,9336.0,67344.0,646343.0,1521.0,14191.0,14285.0,696424.0,242674.0,3139.0,552.0,2065.0,14734.0,141151.0,491.0,703.0,176.0,1023.0,1023.0,119.0,0.0,68.0,170.0,1023.0,0.0
261,10439.0,119981.0,79715.0,1048575.0,1048575.0,20064.0,2620.0,10732.0,90174.0,840216.0,-666.0,13668.0,14561.0,692542.0,245933.0,3307.0,523.0,2110.0,15210.0,144663.0,398.0,1023.0,221.0,1023.0,1023.0,149.0,0.0,80.0,217.0,1023.0,0.0
262,10439.0,5179.0,15842.0,836931.0,307695.0,4520.0,589.0,2234.0,17293.0,161154.0,-11.0,11655.0,14124.0,675500.0,238620.0,3180.0,312.0,1794.0,14009.0,137135.0,451.0,121.0,43.0,515.0,349.0,30.0,0.0,18.0,46.0,262.0,0.0
263,10447.0,23061.0,16224.0,880498.0,315189.0,4405.0,17.0,2005.0,18231.0,171877.0,17.0,14602.0,14469.0,692497.0,238784.0,2998.0,321.0,1659.0,14524.0,142488.0,344.0,188.0,46.0,513.0,347.0,31.0,0.0,16.0,45.0,277.0,0.0
264,10514.0,189261.0,142753.0,1048575.0,1048575.0,37270.0,4260.0,18829.0,154548.0,1048575.0,1619.0,14646.0,14501.0,690595.0,247299.0,3119.0,559.0,1916.0,14934.0,144626.0,526.0,1023.0,388.0,1023.0,1023.0,268.0,0.0,145.0,400.0,1023.0,0.0
265,10581.0,55154.0,80030.0,1048575.0,1048575.0,20733.0,2604.0,10385.0,84358.0,807842.0,-740.0,13743.0,14425.0,692136.0,253803.0,3288.0,379.0,1843.0,15526.0,141552.0,437.0,852.0,219.0,1023.0,1023.0,152.0,0.0,84.0,213.0,1023.0,0.0
266,10643.0,118856.0,62031.0,1048575.0,1048575.0,16232.0,2832.0,7919.0,70520.0,657989.0,981.0,14619.0,14155.0,698199.0,249631.0,3227.0,435.0,1693.0,14742.0,142505.0,414.0,1023.0,174.0,1023.0,1023.0,115.0,0.0,65.0,171.0,1023.0,0.0
267,10730.0,11332.0,31791.0,1048575.0,607682.0,7878.0,1516.0,4489.0,32946.0,323080.0,-1816.0,13979.0,14250.0,680129.0,238559.0,2688.0,429.0,1993.0,14059.0,138642.0,605.0,238.0,89.0,997.0,706.0,63.0,0.0,36.0,85.0,534.0,0.0
268,10963.0,203410.0,224069.0,1048575.0,1048575.0,58205.0,5380.0,27998.0,246834.0,1048575.0,-5631.0,16102.0,14980.0,698571.0,245843.0,3440.0,468.0,1871.0,15075.0,148692.0,467.0,1023.0,620.0,1023.0,1023.0,419.0,0.0,226.0,620.0,1023.0,0.0
269,11117.0,167647.0,140392.0,1048575.0,1048575.0,37941.0,5453.0,17666.0,151805.0,1048575.0,-3351.0,15312.0,14248.0,682958.0,242817.0,3871.0,696.0,2063.0,15264.0,141297.0,454.0,1023.0,386.0,1023.0,1023.0,271.0,0.0,133.0,376.0,1023.0,0.0
270,11211.0,142362.0,99670.0,1048575.0,1048575.0,26621.0,3021.0,11968.0,107385.0,993180.0,859.0,14652.0,14457.0,684806.0,244702.0,3076.0,481.0,1930.0,14961.0,143164.0,452.0,1023.0,286.0,1023.0,1023.0,182.0,0.0,98.0,277.0,1023.0,0.0
271,11214.0,15735.0,16934.0,858307.0,311067.0,3985.0,684.0,2147.0,17784.0,166619.0,407.0,15275.0,14341.0,679409.0,239394.0,2854.0,350.0,2043.0,14477.0,140231.0,410.0,208.0,44.0,509.0,344.0,31.0,0.0,19.0,45.0,259.0,0.0
272,11484.0,183481.0,219581.0,1048575.0,1048575.0,59529.0,7528.0,25332.0,241432.0,1048575.0,-8638.0,14673.0,14676.0,686740.0,243076.0,3500.0,463.0,2151.0,15220.0,141708.0,416.0,1023.0,605.0,1023.0,1023.0,423.0,0.0,215.0,604.0,1023.0,0.0
273,11524.0,16968.0,33808.0,1048575.0,640607.0,8400.0,1283.0,4293.0,38636.0,349303.0,-1176.0,13065.0,14216.0,682054.0,240221.0,3068.0,433.0,1700.0,14782.0,140275.0,422.0,363.0,109.0,1023.0,790.0,56.0,0.0,33.0,105.0,580.0,0.0
274,11631.0,247322.0,174799.0,1048575.0,1048575.0,44845.0,5242.0,21245.0,192618.0,1048575.0,-342.0,15036.0,15210.0,690715.0,244499.0,3364.0,462.0,2103.0,15303.0,144613.0,537.0,1023.0,515.0,1023.0,1023.0,322.0,0.0,180.0,510.0,1023.0,0.0
275,11632.0,8677.0,31757.0,1048575.0,614688.0,8366.0,1034.0,4502.0,34963.0,325683.0,-1185.0,13311.0,14159.0,679605.0,239159.0,3313.0,459.0,1803.0,14864.0,138403.0,380.0,271.0,86.0,1018.0,691.0,61.0,0.0,34.0,84.0,524.0,0.0
276,11680.0,130919.0,107051.0,1048575.0,1048575.0,17592.0,2338.0,9448.0,74190.0,658399.0,10242.0,71209.0,42402.0,676147.0,239458.0,3031.0,489.0,1913.0,15553.0,139287.0,8015.0,675.0,250.0,1023.0,1023.0,122.0,0.0,83.0,203.0,1023.0,37.0
277,11745.0,70116.0,78315.0,1048575.0,1048575.0,21250.0,2487.0,11431.0,87190.0,786986.0,-361.0,14465.0,14424.0,679365.0,242003.0,3247.0,488.0,1884.0,15148.0,139129.0,549.0,764.0,215.0,1023.0,1023.0,151.0,0.0,87.0,215.0,1023.0,0.0
278,11801.0,50963.0,31612.0,1048575.0,599591.0,8406.0,823.0,3818.0,35792.0,327319.0,267.0,12383.0,14480.0,685625.0,233967.0,3209.0,391.0,1578.0,15487.0,144069.0,449.0,435.0,86.0,1000.0,697.0,58.0,0.0,27.0,84.0,521.0,0.0
279,11846.0,24047.0,37447.0,1048575.0,619429.0,8094.0,1610.0,4541.0,35256.0,334236.0,1742.0,14061.0,13947.0,677799.0,239060.0,3084.0,421.0,2043.0,14669.0,140700.0,421.0,302.0,127.0,1003.0,706.0,60.0,0.0,39.0,89.0,530.0,0.0
280,11866.0,56739.0,49395.0,1048575.0,925071.0,12712.0,2092.0,5986.0,54534.0,501984.0,886.0,16291.0,15287.0,691739.0,241154.0,3003.0,405.0,1874.0,15255.0,142202.0,354.0,569.0,134.0,1023.0,1023.0,89.0,0.0,54.0,134.0,786.0,0.0
281,11980.0,89444.0,125167.0,1048575.0,1048575.0,33299.0,3095.0,15666.0,142768.0,1048575.0,2378.0,14532.0,14494.0,686202.0,246021.0,3118.0,420.0,1803.0,15815.0,145452.0,485.0,1023.0,351.0,1023.0,1023.0,246.0,0.0,133.0,349.0,1023.0,0.0
282,12003.0,31215.0,31264.0,1048575.0,593800.0,7479.0,1542.0,3666.0,34007.0,318999.0,8.0,13260.0,14244.0,657684.0,232079.0,2698.0,381.0,1545.0,14742.0,138868.0,478.0,337.0,86.0,1003.0,698.0,63.0,0.0,32.0,87.0,519.0,0.0
283,12075.0,-65536.0,47802.0,1048575.0,914941.0,12621.0,1271.0,6640.0,52299.0,492323.0,766.0,12028.0,14080.0,671847.0,238324.0,3041.0,393.0,2011.0,14877.0,140766.0,426.0,446.0,132.0,1023.0,1023.0,94.0,0.0,49.0,134.0,779.0,0.0
284,12129.0,20339.0,80782.0,1048575.0,1048575.0,21227.0,2601.0,10511.0,89003.0,824390.0,-269.0,13515.0,14697.0,697720.0,245774.0,3120.0,534.0,1845.0,15822.0,145885.0,421.0,667.0,222.0,1023.0,1023.0,150.0,0.0,78.0,220.0,1023.0,0.0
285,12166.0,61738.0,77562.0,1048575.0,1048575.0,21719.0,2820.0,10517.0,87746.0,800247.0,2637.0,13819.0,14416.0,686031.0,240406.0,3610.0,446.0,1741.0,15870.0,141479.0,413.0,725.0,217.0,1023.0,1023.0,150.0,0.0,79.0,219.0,1023.0,0.0
286,12174.0,-1050.0,31204.0,1048575.0,609981.0,8660.0,1015.0,3600.0,34712.0,320144.0,-580.0,12687.0,14267.0,688161.0,243399.0,2949.0,405.0,1622.0,14405.0,137948.0,330.0,181.0,87.0,998.0,723.0,61.0,0.0,32.0,88.0,516.0,0.0
287,12230.0,28664.0,64938.0,1048575.0,1048575.0,16115.0,1644.0,8026.0,71534.0,667048.0,-299.0,13845.0,14446.0,689958.0,243804.0,2904.0,421.0,1839.0,14887.0,143260.0,381.0,455.0,176.0,1023.0,1023.0,126.0,0.0,73.0,172.0,1023.0,0.0
288,12230.0,13400.0,16645.0,842719.0,308110.0,3776.0,600.0,1817.0,16829.0,164957.0,-247.0,11616.0,14588.0,671187.0,239224.0,2784.0,339.0,1489.0,14384.0,137454.0,461.0,152.0,45.0,501.0,348.0,30.0,0.0,17.0,42.0,259.0,0.0
289,12234.0,19966.0,15222.0,864498.0,318918.0,3471.0,595.0,1926.0,17984.0,167518.0,275.0,13515.0,13866.0,682711.0,244124.0,2442.0,428.0,1685.0,14560.0,141737.0,275.0,170.0,46.0,502.0,352.0,29.0,0.0,18.0,45.0,262.0,0.0
290,12264.0,53518.0,31337.0,1048575.0,605306.0,8154.0,665.0,2805.0,34158.0,324473.0,366.0,14738.0,14297.0,676625.0,240645.0,2997.0,339.0,1973.0,15121.0,139141.0,340.0,472.0,85.0,1000.0,699.0,57.0,0.0,30.0,86.0,526.0,0.0
291,12269.0,3081.0,288.0,1595.0,998.0,32.0,57.0,-56.0,113.0,507.0,-180.0,1956.0,226.0,1542.0,782.0,55.0,79.0,39.0,141.0,337.0,227.0,33.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,12366.0,69729.0,108525.0,1048575.0,1048575.0,29026.0,3937.0,14462.0,123114.0,1048575.0,-2099.0,14086.0,14340.0,689749.0,244817.0,3207.0,493.0,1832.0,14973.0,142836.0,482.0,964.0,301.0,1023.0,1023.0,217.0,0.0,109.0,308.0,1023.0,0.0
293,12370.0,11344.0,14903.0,834880.0,307433.0,4589.0,617.0,2152.0,17019.0,161945.0,397.0,11727.0,13700.0,677378.0,241897.0,3200.0,307.0,1670.0,14490.0,136857.0,414.0,139.0,43.0,502.0,338.0,31.0,0.0,18.0,43.0,263.0,0.0
294,12397.0,22692.0,15767.0,807486.0,296310.0,4357.0,775.0,3079.0,16391.0,159109.0,-689.0,12835.0,14262.0,656741.0,234037.0,2753.0,393.0,1790.0,13841.0,137288.0,283.0,181.0,44.0,495.0,322.0,31.0,0.0,19.0,43.0,257.0,0.0
295,12468.0,19469.0,48620.0,1048575.0,920150.0,12938.0,1293.0,6408.0,53720.0,494870.0,-381.0,14774.0,14710.0,689397.0,242477.0,3036.0,396.0,1724.0,15513.0,143791.0,401.0,447.0,133.0,1023.0,1023.0,88.0,0.0,49.0,131.0,779.0,0.0
296,12471.0,16479.0,15820.0,839905.0,313098.0,4664.0,452.0,2357.0,17794.0,165610.0,857.0,12453.0,13750.0,669279.0,242486.0,3205.0,317.0,1933.0,14923.0,139977.0,341.0,141.0,42.0,509.0,362.0,31.0,0.0,18.0,45.0,267.0,0.0
297,12516.0,103550.0,63966.0,1048575.0,1048575.0,16658.0,1719.0,7919.0,70078.0,657268.0,3449.0,13779.0,14508.0,688413.0,242551.0,3146.0,427.0,1944.0,15261.0,143432.0,509.0,975.0,176.0,1023.0,1023.0,121.0,0.0,66.0,175.0,1023.0,0.0
298,12540.0,29342.0,31708.0,1048575.0,614728.0,9218.0,1136.0,3867.0,35148.0,335733.0,1230.0,13211.0,14114.0,682831.0,242090.0,3352.0,329.0,1347.0,15616.0,142462.0,647.0,345.0,88.0,1023.0,715.0,63.0,0.0,24.0,86.0,538.0,0.0
299,12593.0,92083.0,147435.0,1048575.0,1048575.0,36842.0,5254.0,16331.0,159952.0,1048575.0,-2.0,15889.0,15646.0,780976.0,284298.0,3514.0,560.0,1769.0,16801.0,157705.0,422.0,1023.0,415.0,1023.0,1023.0,262.0,0.0,141.0,406.0,1023.0,0.0
300,12608.0,1223.0,-1.0,319.0,337.0,-24.0,-12.0,76.0,-63.0,224.0,74.0,1357.0,66.0,317.0,304.0,26.0,65.0,117.0,14.0,196.0,332.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,12611.0,15126.0,31999.0,1048575.0,629858.0,9273.0,952.0,4108.0,36131.0,340869.0,-2335.0,14845.0,14561.0,686814.0,242517.0,3283.0,560.0,1984.0,15413.0,144904.0,519.0,217.0,91.0,1017.0,744.0,65.0,0.0,33.0,91.0,535.0,0.0
302,12626.0,55808.0,47641.0,1048575.0,911461.0,14369.0,2117.0,5306.0,54563.0,485485.0,-154.0,14712.0,14513.0,686717.0,241999.0,3165.0,418.0,1712.0,15717.0,140620.0,365.0,523.0,131.0,1023.0,1023.0,98.0,0.0,48.0,144.0,787.0,0.0
303,12626.0,88.0,15944.0,869212.0,310629.0,4554.0,592.0,1745.0,18173.0,169446.0,-1125.0,13482.0,14136.0,692789.0,237852.0,3180.0,421.0,1588.0,14917.0,143643.0,336.0,79.0,44.0,492.0,362.0,34.0,0.0,15.0,48.0,255.0,0.0
304,12634.0,45257.0,32839.0,1048575.0,621248.0,8284.0,935.0,4175.0,34865.0,330302.0,-1068.0,13814.0,14264.0,672232.0,239070.0,3478.0,353.0,1837.0,14502.0,139210.0,406.0,470.0,87.0,1018.0,674.0,58.0,0.0,32.0,85.0,541.0,0.0
305,12677.0,-34956.0,30802.0,1048575.0,611404.0,8409.0,630.0,3735.0,34794.0,333553.0,246.0,12920.0,14328.0,685396.0,242082.0,3152.0,385.0,1616.0,14793.0,141402.0,492.0,300.0,85.0,1005.0,717.0,62.0,0.0,31.0,84.0,525.0,0.0
306,12678.0,1037.0,64.0,1097.0,573.0,-19.0,-32.0,-76.0,27.0,214.0,32.0,1549.0,232.0,1197.0,419.0,80.0,76.0,17.0,88.0,247.0,298.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,12691.0,32133.0,31349.0,1048575.0,618651.0,7284.0,705.0,3777.0,36265.0,337608.0,-93.0,13676.0,14042.0,685766.0,244537.0,2661.0,404.0,1586.0,14989.0,141924.0,542.0,379.0,88.0,993.0,716.0,56.0,0.0,30.0,92.0,543.0,0.0
308,12726.0,24162.0,39073.0,1048575.0,799840.0,11391.0,1169.0,5029.0,46735.0,424462.0,2336.0,20418.0,20187.0,975816.0,386889.0,4762.0,491.0,2586.0,24256.0,224047.0,473.0,272.0,100.0,1023.0,795.0,69.0,0.0,40.0,103.0,586.0,0.0
309,12759.0,18332.0,29780.0,1048575.0,599426.0,7316.0,485.0,4250.0,34035.0,318235.0,1368.0,12901.0,14186.0,675400.0,238790.0,3206.0,328.0,1671.0,14253.0,136308.0,440.0,272.0,86.0,1006.0,682.0,57.0,0.0,34.0,88.0,513.0,0.0
310,12759.0,22509.0,15660.0,811552.0,298206.0,4566.0,627.0,1723.0,17116.0,161330.0,-158.0,11757.0,13939.0,655475.0,234022.0,3063.0,393.0,1469.0,13675.0,137454.0,393.0,194.0,44.0,488.0,348.0,30.0,0.0,14.0,45.0,274.0,0.0
311,12778.0,18558.0,31674.0,1048575.0,600688.0,8183.0,994.0,4221.0,33259.0,319657.0,1192.0,13969.0,14212.0,663648.0,238190.0,3204.0,540.0,1699.0,13924.0,137377.0,423.0,265.0,88.0,995.0,704.0,59.0,0.0,32.0,87.0,525.0,0.0
312,12833.0,25958.0,31676.0,1048575.0,610110.0,8706.0,724.0,4941.0,35148.0,329486.0,679.0,12918.0,14717.0,666422.0,237127.0,2979.0,395.0,2073.0,14536.0,137807.0,325.0,328.0,88.0,1015.0,722.0,61.0,0.0,35.0,83.0,520.0,0.0
313,12868.0,6435.0,16315.0,818943.0,305236.0,4453.0,295.0,1569.0,16795.0,159645.0,-622.0,12374.0,13733.0,646440.0,230682.0,2675.0,309.0,1548.0,13753.0,132523.0,393.0,113.0,46.0,521.0,356.0,33.0,0.0,17.0,43.0,257.0,0.0
314,12938.0,46794.0,32265.0,1048575.0,607194.0,7619.0,775.0,3594.0,35329.0,327279.0,-1235.0,12653.0,14644.0,684906.0,239639.0,2852.0,419.0,1541.0,15159.0,140867.0,437.0,460.0,91.0,1018.0,698.0,58.0,0.0,34.0,87.0,549.0,0.0
315,12986.0,-7345.0,15856.0,831469.0,303909.0,4458.0,416.0,2662.0,16967.0,163447.0,-136.0,12170.0,14019.0,654787.0,231875.0,3047.0,461.0,1872.0,13800.0,136191.0,335.0,56.0,44.0,502.0,379.0,31.0,0.0,18.0,44.0,268.0,0.0
316,12998.0,22090.0,15490.0,831515.0,309155.0,4509.0,331.0,1802.0,16850.0,164285.0,654.0,12190.0,13996.0,675745.0,243131.0,2688.0,443.0,1538.0,14641.0,140699.0,350.0,193.0,44.0,503.0,348.0,32.0,0.0,16.0,42.0,263.0,0.0
317,12998.0,78370.0,31840.0,1048575.0,592907.0,7209.0,1289.0,3536.0,34421.0,318880.0,-1170.0,16288.0,14302.0,664774.0,235300.0,2611.0,368.0,1603.0,14671.0,137013.0,269.0,765.0,89.0,992.0,704.0,54.0,0.0,30.0,88.0,533.0,0.0
318,13015.0,6201.0,15837.0,815103.0,297517.0,3724.0,364.0,1939.0,17868.0,161426.0,1278.0,12376.0,14037.0,656898.0,232381.0,2855.0,332.0,1736.0,15236.0,137314.0,440.0,122.0,44.0,489.0,344.0,30.0,0.0,17.0,43.0,256.0,0.0
319,13050.0,77191.0,31369.0,1048575.0,621016.0,9031.0,802.0,4166.0,35356.0,329319.0,474.0,14301.0,14101.0,678696.0,243646.0,3138.0,389.0,1837.0,15256.0,140091.0,378.0,695.0,90.0,1013.0,706.0,63.0,0.0,31.0,87.0,521.0,0.0
320,13063.0,125477.0,48843.0,1048575.0,930245.0,13643.0,1390.0,5210.0,51706.0,501893.0,-766.0,17111.0,14367.0,687993.0,242318.0,3755.0,443.0,1800.0,15023.0,142497.0,494.0,1023.0,136.0,1023.0,1023.0,91.0,0.0,48.0,133.0,783.0,0.0
321,13277.0,-29910.0,175873.0,1048575.0,1048575.0,44600.0,5311.0,20762.0,192533.0,1048575.0,3770.0,14823.0,14576.0,693268.0,243927.0,3477.0,549.0,1871.0,15326.0,141405.0,504.0,1023.0,494.0,1023.0,1023.0,334.0,0.0,179.0,481.0,1023.0,0.0
322,13298.0,47044.0,64007.0,1048575.0,1048575.0,17175.0,2153.0,6206.0,73964.0,663575.0,-2388.0,14039.0,14766.0,687860.0,239621.0,3543.0,385.0,2006.0,16044.0,144071.0,370.0,730.0,176.0,1023.0,1023.0,122.0,0.0,58.0,175.0,1023.0,0.0
323,13314.0,54544.0,31831.0,1048575.0,627796.0,8009.0,928.0,4070.0,34251.0,343017.0,1266.0,16037.0,14187.0,686874.0,243817.0,2885.0,430.0,1468.0,15129.0,146739.0,356.0,515.0,87.0,1007.0,700.0,58.0,0.0,28.0,90.0,536.0,0.0
324,13417.0,89974.0,110625.0,1048575.0,1048575.0,28979.0,4049.0,12657.0,119737.0,1048575.0,-1836.0,14479.0,15131.0,703498.0,245333.0,3303.0,472.0,1973.0,14559.0,140607.0,393.0,1023.0,300.0,1023.0,1023.0,212.0,0.0,98.0,299.0,1023.0,0.0
325,13427.0,-13718.0,15816.0,814036.0,298239.0,3815.0,622.0,2510.0,16627.0,157438.0,867.0,11889.0,13750.0,642361.0,227640.0,2521.0,431.0,1721.0,14390.0,129943.0,366.0,42.0,44.0,499.0,344.0,30.0,0.0,17.0,44.0,247.0,0.0
326,13533.0,183092.0,128074.0,1048575.0,1048575.0,32837.0,2903.0,18545.0,139556.0,1048575.0,1918.0,14811.0,14349.0,687702.0,242331.0,3264.0,528.0,2124.0,15600.0,142186.0,445.0,1023.0,350.0,1023.0,1023.0,243.0,0.0,137.0,353.0,1023.0,0.0
327,13671.0,71932.0,120640.0,1048575.0,1048575.0,34782.0,5005.0,14007.0,140521.0,1048575.0,2027.0,46337.0,37051.0,1045804.0,720000.0,8863.0,954.0,4923.0,44147.0,398885.0,513.0,1023.0,321.0,1023.0,1023.0,204.0,0.0,104.0,352.0,1023.0,0.0
328,13815.0,-56785.0,127877.0,1048575.0,1048575.0,34780.0,3999.0,15885.0,139778.0,1048575.0,-2755.0,14212.0,14351.0,689491.0,242417.0,3549.0,545.0,2033.0,15073.0,141941.0,444.0,1023.0,351.0,1023.0,1023.0,246.0,0.0,133.0,343.0,1023.0,0.0
329,13815.0,23455.0,16541.0,826253.0,302166.0,3949.0,529.0,1668.0,16496.0,160962.0,1635.0,12692.0,14303.0,668596.0,235257.0,3094.0,422.0,1720.0,13276.0,137035.0,381.0,218.0,44.0,502.0,353.0,32.0,0.0,17.0,43.0,263.0,0.0
330,13889.0,17214.0,48110.0,1048575.0,920638.0,12125.0,1748.0,5390.0,52355.0,490997.0,428.0,13982.0,15017.0,699000.0,245396.0,3187.0,484.0,1874.0,15551.0,142770.0,529.0,322.0,132.0,1023.0,1023.0,89.0,0.0,48.0,129.0,776.0,0.0
331,13975.0,193759.0,125038.0,1048575.0,1048575.0,33352.0,3718.0,14965.0,141932.0,1048575.0,-2052.0,14665.0,14602.0,686170.0,243710.0,3303.0,509.0,1958.0,15762.0,140738.0,392.0,1023.0,347.0,1023.0,1023.0,242.0,0.0,123.0,347.0,1023.0,0.0
